id_oferta,id_curso,id_municipio,modalidade_graduacao,turno_graduacao,categoria_administrativa
27098,6208,3509601,Presencial,Noturno,Privada com fins lucrativos
27099,6208,3509601,Presencial,Integral,Privada com fins lucrativos
27100,6208,3509601,Presencial,Não informado,Privada com fins lucrativos
27101,6208,3509601,Presencial,Matutino,Privada com fins lucrativos
27102,5806,2933307,Presencial,Integral,Privada com fins lucrativos
27103,5806,2933307,Presencial,Noturno,Privada com fins lucrativos
27104,5806,2933307,Presencial,Matutino,Privada com fins lucrativos
27105,19,5107909,Presencial,Noturno,Pública Federal
27106,19,5107909,Presencial,Matutino,Pública Federal
27107,19,5107909,Presencial,Integral,Pública Federal
27108,6405,1100288,Presencial,Integral,Pública Federal
27109,6405,1100288,Presencial,Noturno,Pública Federal
27110,6405,1100288,Presencial,Não informado,Pública Federal
27111,6307,5107909,Presencial,Integral,Pública Federal
27112,6307,5107909,Presencial,Matutino,Pública Federal
27113,6307,5107909,Presencial,Noturno,Pública Federal
27114,36,2411205,Presencial,Integral,Pública Federal
27115,36,2411205,Presencial,Noturno,Pública Federal
27116,28,2411205,Presencial,Noturno,Pública Federal
27117,28,2411205,Presencial,Integral,Pública Federal
27118,6405,2407104,Presencial,Integral,Pública Federal
27119,6405,2407104,Presencial,Não informado,Pública Federal
27120,27,2408102,Presencial,Integral,Pública Federal
27121,27,2408102,Presencial,Noturno,Pública Federal
27122,27,2408102,Presencial,Matutino,Pública Federal
27123,6002,1100023,Presencial,Integral,Pública Federal
27124,6208,2704302,Presencial,Integral,Privada com fins lucrativos
27125,6208,2704302,Presencial,Noturno,Privada com fins lucrativos
27126,6208,2704302,Presencial,Matutino,Privada com fins lucrativos
27127,6307,2704302,Presencial,Integral,Privada com fins lucrativos
27128,23,2208403,Presencial,Integral,Privada com fins lucrativos
27129,23,2208403,Presencial,Noturno,Privada com fins lucrativos
27130,23,2208403,Presencial,Não informado,Privada com fins lucrativos
27131,23,2208403,Presencial,Matutino,Privada com fins lucrativos
27132,6008,3200201,Presencial,Integral,Pública Federal
27133,6008,3200201,Presencial,Noturno,Pública Federal
27134,6008,3200201,Presencial,Matutino,Pública Federal
27135,6008,3200201,Presencial,Vespertino,Pública Federal
27136,19,3200201,Presencial,Integral,Pública Federal
27137,19,3200201,Presencial,Noturno,Pública Federal
27138,19,3200201,Presencial,Não informado,Pública Federal
27139,3501,4304606,Presencial,Noturno,Privada sem fins lucrativos
27140,3501,4304606,Presencial,Integral,Privada sem fins lucrativos
27141,3501,4304606,Presencial,Matutino,Privada sem fins lucrativos
27142,3501,4304606,Presencial,Não informado,Privada sem fins lucrativos
27143,19,2611101,Presencial,Noturno,Pública Federal
27144,19,2611101,Presencial,Integral,Pública Federal
27145,19,2611101,Presencial,Não informado,Pública Federal
27146,19,2611101,Presencial,Matutino,Pública Federal
27147,17,2611101,Presencial,Noturno,Pública Federal
27148,17,2611101,Presencial,Integral,Pública Federal
27149,17,2611101,Presencial,Não informado,Pública Federal
27150,17,2611101,Presencial,Matutino,Pública Federal
27151,3501,1721000,Presencial,Integral,Privada com fins lucrativos
27152,3501,1721000,Presencial,Noturno,Privada com fins lucrativos
27153,3501,1721000,Presencial,Matutino,Privada com fins lucrativos
27154,4003,3168705,Presencial,Integral,Pública Federal
27155,4003,3168705,Presencial,Matutino,Pública Federal
27156,4003,3168705,Presencial,Noturno,Pública Federal
27157,95,3545803,Presencial,Integral,Privada com fins lucrativos
27158,95,3545803,Presencial,Noturno,Privada com fins lucrativos
27159,95,3545803,Presencial,Matutino,Privada com fins lucrativos
27160,3501,4314902,Presencial,Integral,Privada com fins lucrativos
27161,3501,4314902,Presencial,Noturno,Privada com fins lucrativos
27162,3501,4314902,Presencial,Não informado,Privada com fins lucrativos
27163,3501,4314902,Presencial,Matutino,Privada com fins lucrativos
27164,3501,4215802,Presencial,Integral,Privada sem fins lucrativos
27165,3501,4215802,Presencial,Noturno,Privada sem fins lucrativos
27166,3501,4215802,Presencial,Vespertino,Privada sem fins lucrativos
27167,19,2933307,Presencial,Noturno,Privada com fins lucrativos
27168,19,2933307,Presencial,Integral,Privada com fins lucrativos
27169,19,2933307,Presencial,Matutino,Privada com fins lucrativos
27170,19,2933307,Presencial,Não informado,Privada com fins lucrativos
27171,6208,2304400,Presencial,Integral,Privada com fins lucrativos
27172,6208,2304400,Presencial,Noturno,Privada com fins lucrativos
27173,6208,2304400,Presencial,Não informado,Privada com fins lucrativos
27174,6208,2304400,Presencial,Matutino,Privada com fins lucrativos
27175,6208,2927408,Presencial,Integral,Pública Federal
27176,6208,2927408,Presencial,Noturno,Pública Federal
27177,6208,2927408,Presencial,Não informado,Pública Federal
27178,6208,2927408,Presencial,Matutino,Pública Federal
27179,3501,3205200,Presencial,Integral,Privada com fins lucrativos
27180,3501,3205200,Presencial,Noturno,Privada com fins lucrativos
27181,3501,3205200,Presencial,Vespertino,Privada com fins lucrativos
27182,3501,3205200,Presencial,Não informado,Privada com fins lucrativos
27183,3501,3205200,Presencial,Matutino,Privada com fins lucrativos
27184,6307,3544301,Presencial,Integral,Privada com fins lucrativos
27185,6307,3544301,Presencial,Não informado,Privada com fins lucrativos
27186,6307,3544301,Presencial,Noturno,Privada com fins lucrativos
27187,51,2927408,Presencial,Integral,Pública Federal
27188,51,2927408,Presencial,Noturno,Pública Federal
27189,51,2927408,Presencial,Não informado,Pública Federal
27190,4003,2927408,Presencial,Integral,Pública Federal
27191,4003,2927408,Presencial,Noturno,Pública Federal
27192,5814,2927408,Presencial,Noturno,Pública Federal
27193,5814,2927408,Presencial,Integral,Pública Federal
27194,5814,2927408,Presencial,Matutino,Pública Federal
27195,5814,2927408,Presencial,Não informado,Pública Federal
27196,23,2207702,Presencial,Integral,Privada com fins lucrativos
27197,23,2207702,Presencial,Vespertino,Privada com fins lucrativos
27198,23,2207702,Presencial,Noturno,Privada com fins lucrativos
27199,23,2207702,Presencial,Matutino,Privada com fins lucrativos
27200,23,2207702,Presencial,Não informado,Privada com fins lucrativos
27201,5814,5002704,Presencial,Noturno,Privada com fins lucrativos
27202,5814,5002704,Presencial,Integral,Privada com fins lucrativos
27203,5814,5002704,Presencial,Matutino,Privada com fins lucrativos
27204,5902,5002704,Presencial,Integral,Privada com fins lucrativos
27205,5902,5002704,Presencial,Matutino,Privada com fins lucrativos
27206,5902,5002704,Presencial,Noturno,Privada com fins lucrativos
27207,5902,5002704,Presencial,Não informado,Privada com fins lucrativos
27208,23,2112209,Presencial,Integral,Privada com fins lucrativos
27209,23,2112209,Presencial,Noturno,Privada com fins lucrativos
27210,6208,4109401,Presencial,Integral,Privada com fins lucrativos
27211,6208,4109401,Presencial,Noturno,Privada com fins lucrativos
27212,5710,2111300,Presencial,Integral,Privada com fins lucrativos
27213,5710,2111300,Presencial,Noturno,Privada com fins lucrativos
27214,5710,2111300,Presencial,Não informado,Privada com fins lucrativos
27215,55,4128203,Presencial,Integral,Privada com fins lucrativos
27216,55,4128203,Presencial,Noturno,Privada com fins lucrativos
27217,55,4128203,Presencial,Matutino,Privada com fins lucrativos
27218,21,3302205,Presencial,Integral,Privada com fins lucrativos
27219,21,3302205,Presencial,Noturno,Privada com fins lucrativos
27220,21,3302205,Presencial,Não informado,Privada com fins lucrativos
27221,55,3143906,Presencial,Noturno,Privada com fins lucrativos
27222,55,3143906,Presencial,Integral,Privada com fins lucrativos
27223,55,3143906,Presencial,Não informado,Privada com fins lucrativos
27224,21,1600303,Presencial,Vespertino,Privada com fins lucrativos
27225,21,1600303,Presencial,Não informado,Privada com fins lucrativos
27226,55,5103403,Presencial,Vespertino,Privada com fins lucrativos
27227,6208,3151800,Presencial,Noturno,Privada com fins lucrativos
27228,6208,3151800,Presencial,Integral,Privada com fins lucrativos
27229,23,3151800,Presencial,Noturno,Privada com fins lucrativos
27230,23,3151800,Presencial,Integral,Privada com fins lucrativos
27231,5,3143302,Presencial,Integral,Privada com fins lucrativos
27232,5,3143302,Presencial,Noturno,Privada com fins lucrativos
27233,5,3143302,Presencial,Matutino,Privada com fins lucrativos
27234,23,2303709,Presencial,Matutino,Privada com fins lucrativos
27235,23,2303709,Presencial,Integral,Privada com fins lucrativos
27236,23,2303709,Presencial,Noturno,Privada com fins lucrativos
27237,23,2303709,Presencial,Vespertino,Privada com fins lucrativos
27238,23,2303709,Presencial,Não informado,Privada com fins lucrativos
27239,5,3170404,Presencial,Integral,Privada com fins lucrativos
27240,5,3170404,Presencial,Noturno,Privada com fins lucrativos
27241,5,3170404,Presencial,Matutino,Privada com fins lucrativos
27242,3501,4128203,Presencial,Integral,Privada com fins lucrativos
27243,3501,4128203,Presencial,Noturno,Privada com fins lucrativos
27244,3501,4128203,Presencial,Não informado,Privada com fins lucrativos
27245,23,4106407,Presencial,Integral,Privada com fins lucrativos
27246,23,4106407,Presencial,Matutino,Privada com fins lucrativos
27247,23,4106407,Presencial,Noturno,Privada com fins lucrativos
27248,3501,5300108,Presencial,Não informado,Privada sem fins lucrativos
27249,23,3543402,Presencial,Vespertino,Privada sem fins lucrativos
27250,55,3543402,Presencial,Integral,Privada sem fins lucrativos
27251,55,3543402,Presencial,Noturno,Privada sem fins lucrativos
27252,55,3543402,Presencial,Matutino,Privada sem fins lucrativos
27253,5710,3119401,Presencial,Não informado,Privada sem fins lucrativos
27254,5710,3119401,Presencial,Integral,Privada sem fins lucrativos
27255,5710,3119401,Presencial,Noturno,Privada sem fins lucrativos
27256,5710,3119401,Presencial,Matutino,Privada sem fins lucrativos
27257,6002,2611606,Presencial,Integral,Pública Federal
27258,6002,2611606,Presencial,Noturno,Pública Federal
27259,5902,3301009,Presencial,Noturno,Privada sem fins lucrativos
27260,5902,3301009,Presencial,Integral,Privada sem fins lucrativos
27261,5902,3301009,Presencial,Vespertino,Privada sem fins lucrativos
27262,5902,3301009,Presencial,Matutino,Privada sem fins lucrativos
27263,28,2111300,Presencial,Integral,Privada com fins lucrativos
27264,28,2111300,Presencial,Não informado,Privada com fins lucrativos
27265,28,2111300,Presencial,Noturno,Privada com fins lucrativos
27266,28,2111300,Presencial,Matutino,Privada com fins lucrativos
27267,28,2111300,Presencial,Vespertino,Privada com fins lucrativos
27268,92,4218707,EAD,Integral,Privada sem fins lucrativos
27269,28,3530706,Presencial,Integral,Privada com fins lucrativos
27270,28,3530706,Presencial,Matutino,Privada com fins lucrativos
27271,28,3530706,Presencial,Noturno,Privada com fins lucrativos
27272,5902,3554102,Presencial,Integral,Privada com fins lucrativos
27273,5902,3554102,Presencial,Não informado,Privada com fins lucrativos
27274,6208,4204202,Presencial,Noturno,Privada com fins lucrativos
27275,6208,4204202,Presencial,Integral,Privada com fins lucrativos
27276,6208,4204202,Presencial,Matutino,Privada com fins lucrativos
27277,6307,3543402,Presencial,Integral,Privada sem fins lucrativos
27278,6307,3543402,Presencial,Matutino,Privada sem fins lucrativos
27279,6307,3543402,Presencial,Noturno,Privada sem fins lucrativos
27280,23,3202405,Presencial,Integral,Privada com fins lucrativos
27281,23,3202405,Presencial,Noturno,Privada com fins lucrativos
27282,23,3202405,Presencial,Não informado,Privada com fins lucrativos
27283,23,3202405,Presencial,Matutino,Privada com fins lucrativos
27284,6208,3202405,Presencial,Integral,Privada com fins lucrativos
27285,6208,3202405,Presencial,Noturno,Privada com fins lucrativos
27286,28,4104303,Presencial,Integral,Privada com fins lucrativos
27287,28,4104303,Presencial,Matutino,Privada com fins lucrativos
27288,28,4104303,Presencial,Noturno,Privada com fins lucrativos
27289,6208,5300108,Presencial,Noturno,Privada com fins lucrativos
27290,6208,5300108,Presencial,Integral,Privada com fins lucrativos
27291,23,3120904,Presencial,Noturno,Privada com fins lucrativos
27292,23,3120904,Presencial,Integral,Privada com fins lucrativos
27293,3501,3509502,Presencial,Não informado,Privada sem fins lucrativos
27294,3501,3509502,Presencial,Noturno,Privada sem fins lucrativos
27295,3501,3509502,Presencial,Integral,Privada sem fins lucrativos
27296,3501,3509502,Presencial,Matutino,Privada sem fins lucrativos
27297,6307,4104808,Presencial,Integral,Privada com fins lucrativos
27298,23,4202404,Presencial,Noturno,Privada com fins lucrativos
27299,23,4202404,Presencial,Integral,Privada com fins lucrativos
27300,23,3170404,Presencial,Noturno,Privada com fins lucrativos
27301,23,3170404,Presencial,Integral,Privada com fins lucrativos
27302,3501,3301009,Presencial,Integral,Privada sem fins lucrativos
27303,3501,3301009,Presencial,Noturno,Privada sem fins lucrativos
27304,36,2207702,Presencial,Integral,Privada com fins lucrativos
27305,36,2207702,Presencial,Noturno,Privada com fins lucrativos
27306,36,2207702,Presencial,Vespertino,Privada com fins lucrativos
27307,36,2207702,Presencial,Matutino,Privada com fins lucrativos
27308,3501,3202405,Presencial,Integral,Privada com fins lucrativos
27309,3501,3202405,Presencial,Noturno,Privada com fins lucrativos
27310,3501,3202405,Presencial,Não informado,Privada com fins lucrativos
27311,6008,3202405,Presencial,Integral,Privada com fins lucrativos
27312,6008,3202405,Presencial,Vespertino,Privada com fins lucrativos
27313,6008,3106705,Presencial,Integral,Privada com fins lucrativos
27314,6008,3106705,Presencial,Noturno,Privada com fins lucrativos
27315,6008,3106705,Presencial,Não informado,Privada com fins lucrativos
27316,6208,3201209,Presencial,Integral,Privada com fins lucrativos
27317,6208,3201209,Presencial,Matutino,Privada com fins lucrativos
27318,6208,3201209,Presencial,Noturno,Privada com fins lucrativos
27319,28,2312908,Presencial,Noturno,Privada sem fins lucrativos
27320,28,2312908,Presencial,Integral,Privada sem fins lucrativos
27321,28,2312908,Presencial,Matutino,Privada sem fins lucrativos
27322,28,2312908,Presencial,Não informado,Privada sem fins lucrativos
27323,19,3202405,Presencial,Integral,Privada com fins lucrativos
27324,19,3202405,Presencial,Noturno,Privada com fins lucrativos
27325,5902,3202405,Presencial,Integral,Privada com fins lucrativos
27326,5902,3202405,Presencial,Noturno,Privada com fins lucrativos
27327,5902,3202405,Presencial,Matutino,Privada com fins lucrativos
27328,5710,3202405,Presencial,Noturno,Privada com fins lucrativos
27329,5710,3202405,Presencial,Integral,Privada com fins lucrativos
27330,5710,3202405,Presencial,Matutino,Privada com fins lucrativos
27331,5710,3202405,Presencial,Não informado,Privada com fins lucrativos
27332,5806,3202405,Presencial,Noturno,Privada com fins lucrativos
27333,5806,3202405,Presencial,Integral,Privada com fins lucrativos
27334,5806,3202405,Presencial,Não informado,Privada com fins lucrativos
27335,19,1501402,Presencial,Noturno,Privada com fins lucrativos
27336,19,1501402,Presencial,Integral,Privada com fins lucrativos
27337,19,1501402,Presencial,Não informado,Privada com fins lucrativos
27338,19,1501402,Presencial,Vespertino,Privada com fins lucrativos
27339,19,1501402,Presencial,Matutino,Privada com fins lucrativos
27340,3501,4119905,Presencial,Integral,Privada sem fins lucrativos
27341,3501,4119905,Presencial,Não informado,Privada sem fins lucrativos
27342,3501,4119905,Presencial,Noturno,Privada sem fins lucrativos
27343,5710,2903201,Presencial,Integral,Pública Federal
27344,5710,2903201,Presencial,Noturno,Pública Federal
27345,6208,2604106,Presencial,Integral,Pública Federal
27346,6208,2604106,Presencial,Matutino,Pública Federal
27347,6208,2604106,Presencial,Noturno,Pública Federal
27348,36,2103000,Presencial,Integral,Privada com fins lucrativos
27349,36,2103000,Presencial,Não informado,Privada com fins lucrativos
27350,36,2103000,Presencial,Noturno,Privada com fins lucrativos
27351,36,2103000,Presencial,Vespertino,Privada com fins lucrativos
27352,5710,3503208,Presencial,Não informado,Privada sem fins lucrativos
27353,5710,3503208,Presencial,Matutino,Privada sem fins lucrativos
27354,23,2103000,Presencial,Noturno,Privada com fins lucrativos
27355,23,2103000,Presencial,Integral,Privada com fins lucrativos
27356,23,2103000,Presencial,Vespertino,Privada com fins lucrativos
27357,23,2103000,Presencial,Matutino,Privada com fins lucrativos
27358,23,2103000,Presencial,Não informado,Privada com fins lucrativos
27359,21,3126109,Presencial,Integral,Privada sem fins lucrativos
27360,21,3126109,Presencial,Noturno,Privada sem fins lucrativos
27361,23,2910800,Presencial,Matutino,Privada com fins lucrativos
27362,6208,2910800,Presencial,Noturno,Privada com fins lucrativos
27363,23,5218003,Presencial,Integral,Privada com fins lucrativos
27364,23,5218003,Presencial,Matutino,Privada com fins lucrativos
27365,23,5218003,Presencial,Noturno,Privada com fins lucrativos
27366,23,5218003,Presencial,Vespertino,Privada com fins lucrativos
27367,5814,3548708,Presencial,Integral,Privada sem fins lucrativos
27368,5814,3548708,Presencial,Noturno,Privada sem fins lucrativos
27369,5814,3548708,Presencial,Não informado,Privada sem fins lucrativos
27370,5814,3548708,Presencial,Matutino,Privada sem fins lucrativos
27371,3501,5103403,Presencial,Não informado,Privada com fins lucrativos
27372,3501,5103403,Presencial,Integral,Privada com fins lucrativos
27373,3501,5103403,Presencial,Noturno,Privada com fins lucrativos
27374,3501,5103403,Presencial,Matutino,Privada com fins lucrativos
27375,21,1100122,Presencial,Não informado,Privada com fins lucrativos
27376,21,1100122,Presencial,Integral,Privada com fins lucrativos
27377,21,1100122,Presencial,Noturno,Privada com fins lucrativos
27378,21,1100122,Presencial,Vespertino,Privada com fins lucrativos
27379,19,1100122,Presencial,Noturno,Privada com fins lucrativos
27380,19,1100122,Presencial,Integral,Privada com fins lucrativos
27381,55,1100122,Presencial,Integral,Privada com fins lucrativos
27382,55,1100122,Presencial,Noturno,Privada com fins lucrativos
27383,55,1100122,Presencial,Vespertino,Privada com fins lucrativos
27384,55,1100122,Presencial,Matutino,Privada com fins lucrativos
27385,5806,1302603,Presencial,Integral,Pública Federal
27386,5806,1302603,Presencial,Noturno,Pública Federal
27387,5806,1302603,Presencial,Não informado,Pública Federal
27388,5806,1302603,Presencial,Vespertino,Pública Federal
27389,5806,1302603,Presencial,Matutino,Pública Federal
27390,3501,3126109,Presencial,Noturno,Privada sem fins lucrativos
27391,3501,3126109,Presencial,Integral,Privada sem fins lucrativos
27392,3501,3126109,Presencial,Não informado,Privada sem fins lucrativos
27393,5710,4314407,Presencial,Integral,Pública Federal
27394,5710,4314407,Presencial,Noturno,Pública Federal
27395,6002,2606002,Presencial,Integral,Pública Federal
27396,6002,2606002,Presencial,Noturno,Pública Federal
27397,6002,2606002,Presencial,Não informado,Pública Federal
27398,51,2613909,Presencial,Integral,Pública Federal
27399,51,2613909,Presencial,Noturno,Pública Federal
27400,6002,4311403,Presencial,Integral,Privada sem fins lucrativos
27401,6002,4311403,Presencial,Noturno,Privada sem fins lucrativos
27402,5710,4311403,Presencial,Integral,Privada sem fins lucrativos
27403,5710,4311403,Presencial,Noturno,Privada sem fins lucrativos
27404,5710,4311403,Presencial,Não informado,Privada sem fins lucrativos
27405,5710,4311403,Presencial,Matutino,Privada sem fins lucrativos
27406,21,4128203,Presencial,Integral,Pública Municipal
27407,21,4128203,Presencial,Matutino,Pública Municipal
27408,21,4128203,Presencial,Noturno,Pública Municipal
27409,21,4128203,Presencial,Vespertino,Pública Municipal
27410,19,3140902,Presencial,Matutino,Privada com fins lucrativos
27411,19,3140902,Presencial,Integral,Privada com fins lucrativos
27412,19,3140902,Presencial,Noturno,Privada com fins lucrativos
27413,28,1501402,Presencial,Não informado,Privada com fins lucrativos
27414,95,2507507,Presencial,Integral,Privada com fins lucrativos
27415,95,2507507,Presencial,Não informado,Privada com fins lucrativos
27416,95,2507507,Presencial,Matutino,Privada com fins lucrativos
27417,6002,2504009,Presencial,Noturno,Pública Federal
27418,6002,2504009,Presencial,Integral,Pública Federal
27419,6002,2504009,Presencial,Não informado,Pública Federal
27420,55,4209300,Presencial,Não informado,Privada sem fins lucrativos
27421,55,4209300,Presencial,Integral,Privada sem fins lucrativos
27422,55,4209300,Presencial,Noturno,Privada sem fins lucrativos
27423,55,4209300,Presencial,Matutino,Privada sem fins lucrativos
27424,69,2611606,Presencial,Integral,Privada com fins lucrativos
27425,69,2611606,Presencial,Matutino,Privada com fins lucrativos
27426,69,2611606,Presencial,Noturno,Privada com fins lucrativos
27427,69,2611606,Presencial,Vespertino,Privada com fins lucrativos
27428,5710,3138203,Presencial,Matutino,Privada sem fins lucrativos
27429,5710,3138203,Presencial,Integral,Privada sem fins lucrativos
27430,5710,3138203,Presencial,Noturno,Privada sem fins lucrativos
27431,5710,3138203,Presencial,Não informado,Privada sem fins lucrativos
27432,6307,3106200,Presencial,Matutino,Privada sem fins lucrativos
27433,23,4114203,Presencial,Integral,Pública Municipal
27434,23,4114203,Presencial,Noturno,Pública Municipal
27435,19,5101803,Presencial,Integral,Privada com fins lucrativos
27436,19,5101803,Presencial,Matutino,Privada com fins lucrativos
27437,19,5101803,Presencial,Noturno,Privada com fins lucrativos
27438,23,3122306,Presencial,Integral,Privada com fins lucrativos
27439,23,3122306,Presencial,Não informado,Privada com fins lucrativos
27440,23,3122306,Presencial,Noturno,Privada com fins lucrativos
27441,6307,3118304,Presencial,Integral,Privada com fins lucrativos
27442,6307,3118304,Presencial,Noturno,Privada com fins lucrativos
27443,6307,3118304,Presencial,Não informado,Privada com fins lucrativos
27444,6208,3205002,Presencial,Integral,Privada com fins lucrativos
27445,6208,3205002,Presencial,Noturno,Privada com fins lucrativos
27446,5,1200401,Presencial,Integral,Pública Federal
27447,5,1200401,Presencial,Noturno,Pública Federal
27448,5,1200401,Presencial,Matutino,Pública Federal
27449,28,5008305,Presencial,Integral,Privada sem fins lucrativos
27450,28,5008305,Presencial,Matutino,Privada sem fins lucrativos
27451,28,5008305,Presencial,Noturno,Privada sem fins lucrativos
27452,36,2208007,Presencial,Integral,Privada com fins lucrativos
27453,36,2208007,Presencial,Noturno,Privada com fins lucrativos
27454,36,2208007,Presencial,Não informado,Privada com fins lucrativos
27455,36,2208007,Presencial,Matutino,Privada com fins lucrativos
27456,28,4202404,Presencial,Integral,Privada com fins lucrativos
27457,28,4202404,Presencial,Noturno,Privada com fins lucrativos
27458,28,4202404,Presencial,Não informado,Privada com fins lucrativos
27459,3501,2919207,Presencial,Integral,Privada com fins lucrativos
27460,3501,2919207,Presencial,Noturno,Privada com fins lucrativos
27461,17,5220108,Presencial,Integral,Privada com fins lucrativos
27462,17,5220108,Presencial,Noturno,Privada com fins lucrativos
27463,17,5220108,Presencial,Não informado,Privada com fins lucrativos
27464,17,5220108,Presencial,Matutino,Privada com fins lucrativos
27465,5710,4113700,Presencial,Integral,Privada com fins lucrativos
27466,5710,4113700,Presencial,Matutino,Privada com fins lucrativos
27467,5710,4113700,Presencial,Vespertino,Privada com fins lucrativos
27468,5710,4113700,Presencial,Noturno,Privada com fins lucrativos
27469,5710,4113700,Presencial,Não informado,Privada com fins lucrativos
27470,17,4109401,Presencial,Integral,Privada com fins lucrativos
27471,17,4109401,Presencial,Não informado,Privada com fins lucrativos
27472,17,4109401,Presencial,Noturno,Privada com fins lucrativos
27473,17,4109401,Presencial,Matutino,Privada com fins lucrativos
27474,19,3111606,Presencial,Integral,Privada com fins lucrativos
27475,55,2910800,Presencial,Integral,Privada com fins lucrativos
27476,55,2910800,Presencial,Noturno,Privada com fins lucrativos
27477,55,2910800,Presencial,Matutino,Privada com fins lucrativos
27478,6410,4207502,EAD,Integral,Privada com fins lucrativos
27479,6410,4207502,EAD,Noturno,Privada com fins lucrativos
27480,6410,4207502,EAD,Não informado,Privada com fins lucrativos
27481,6410,4207502,EAD,Matutino,Privada com fins lucrativos
27482,6410,4207502,EAD,Vespertino,Privada com fins lucrativos
27483,23,1100205,Presencial,Não informado,Privada com fins lucrativos
27484,19,3122306,Presencial,Integral,Privada com fins lucrativos
27485,19,3122306,Presencial,Noturno,Privada com fins lucrativos
27486,3501,3502101,Presencial,Integral,Privada sem fins lucrativos
27487,3501,3502101,Presencial,Noturno,Privada sem fins lucrativos
27488,95,3550308,Presencial,Integral,Privada sem fins lucrativos
27489,95,3550308,Presencial,Noturno,Privada sem fins lucrativos
27490,23,5107040,Presencial,Integral,Privada com fins lucrativos
27491,23,5107040,Presencial,Noturno,Privada com fins lucrativos
27492,19,3549805,Presencial,Integral,Privada sem fins lucrativos
27493,19,3549805,Presencial,Noturno,Privada sem fins lucrativos
27494,27,1100205,Presencial,Matutino,Privada com fins lucrativos
27495,27,1100205,Presencial,Não informado,Privada com fins lucrativos
27496,23,5107909,Presencial,Noturno,Privada com fins lucrativos
27497,28,2505105,Presencial,Integral,Pública Federal
27498,28,2505105,Presencial,Noturno,Pública Federal
27499,28,2505105,Presencial,Vespertino,Pública Federal
27500,28,2505105,Presencial,Matutino,Pública Federal
27501,28,2505105,Presencial,Não informado,Pública Federal
27502,55,5201405,Presencial,Noturno,Privada sem fins lucrativos
27503,55,5201405,Presencial,Integral,Privada sem fins lucrativos
27504,55,5201405,Presencial,Não informado,Privada sem fins lucrativos
27505,23,5201405,Presencial,Integral,Privada sem fins lucrativos
27506,23,5201405,Presencial,Matutino,Privada sem fins lucrativos
27507,23,5201405,Presencial,Noturno,Privada sem fins lucrativos
27508,19,2312908,Presencial,Integral,Privada sem fins lucrativos
27509,19,2312908,Presencial,Matutino,Privada sem fins lucrativos
27510,19,2312908,Presencial,Noturno,Privada sem fins lucrativos
27511,19,2312908,Presencial,Vespertino,Privada sem fins lucrativos
27512,28,3543907,Presencial,Integral,Privada com fins lucrativos
27513,28,3543907,Presencial,Não informado,Privada com fins lucrativos
27514,28,3543907,Presencial,Noturno,Privada com fins lucrativos
27515,28,3543907,Presencial,Matutino,Privada com fins lucrativos
27516,19,3152105,Presencial,Integral,Privada com fins lucrativos
27517,19,3152105,Presencial,Noturno,Privada com fins lucrativos
27518,3501,3146008,Presencial,Integral,Privada com fins lucrativos
27519,3501,3146008,Presencial,Noturno,Privada com fins lucrativos
27520,3501,3143906,Presencial,Integral,Privada com fins lucrativos
27521,3501,3143906,Presencial,Noturno,Privada com fins lucrativos
27522,3501,2510808,Presencial,Integral,Privada com fins lucrativos
27523,3501,2510808,Presencial,Noturno,Privada com fins lucrativos
27524,3501,2510808,Presencial,Matutino,Privada com fins lucrativos
27525,3501,2510808,Presencial,Vespertino,Privada com fins lucrativos
27526,5814,3131307,Presencial,Integral,Privada com fins lucrativos
27527,5814,3131307,Presencial,Matutino,Privada com fins lucrativos
27528,5814,3131307,Presencial,Noturno,Privada com fins lucrativos
27529,3501,3542602,Presencial,Integral,Privada com fins lucrativos
27530,3501,3542602,Presencial,Noturno,Privada com fins lucrativos
27531,3501,3542602,Presencial,Não informado,Privada com fins lucrativos
27532,36,5201405,Presencial,Integral,Privada sem fins lucrativos
27533,36,5201405,Presencial,Noturno,Privada sem fins lucrativos
27534,23,3162500,Presencial,Noturno,Privada com fins lucrativos
27535,23,3162500,Presencial,Integral,Privada com fins lucrativos
27536,23,3162500,Presencial,Matutino,Privada com fins lucrativos
27537,91,2304400,Presencial,Noturno,Privada com fins lucrativos
27538,23,3302205,Presencial,Integral,Privada com fins lucrativos
27539,23,3302205,Presencial,Não informado,Privada com fins lucrativos
27540,23,3302205,Presencial,Vespertino,Privada com fins lucrativos
27541,23,3302205,Presencial,Noturno,Privada com fins lucrativos
27542,23,3302205,Presencial,Matutino,Privada com fins lucrativos
27543,6208,3302205,Presencial,Integral,Privada com fins lucrativos
27544,6208,3302205,Presencial,Noturno,Privada com fins lucrativos
27545,6208,3302205,Presencial,Matutino,Privada com fins lucrativos
27546,5806,5300108,Presencial,Não informado,Privada com fins lucrativos
27547,5806,2919207,Presencial,Integral,Privada com fins lucrativos
27548,5806,2919207,Presencial,Noturno,Privada com fins lucrativos
27549,28,5101803,Presencial,Integral,Privada com fins lucrativos
27550,28,5101803,Presencial,Noturno,Privada com fins lucrativos
27551,28,5101803,Presencial,Matutino,Privada com fins lucrativos
27552,28,5101803,Presencial,Vespertino,Privada com fins lucrativos
27553,28,5101803,Presencial,Não informado,Privada com fins lucrativos
27554,5710,3122306,Presencial,Integral,Privada com fins lucrativos
27555,5710,3122306,Presencial,Noturno,Privada com fins lucrativos
