id_perfil_estudante,sexo,idade,cor_raca,ano_fim_ensino_medio,ano_ingresso_graduacao,tipo_escola_ensino_medio,primeira_geracao,escolaridade_pai,escolaridade_mae,motivacao_curso,renda_familiar,horas_trabalho,cotas
164,F,19,Branca,1974,2001,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
165,F,19,Branca,1974,1993,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
166,F,19,Branca,1974,2002,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
167,F,19,Branca,1974,2007,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
168,F,19,Branca,1974,2009,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
169,F,19,Branca,1974,2008,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
170,F,19,Branca,1975,2014,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
171,F,19,Branca,1975,1999,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
172,F,19,Branca,1975,2016,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
173,F,19,Branca,1975,2013,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
174,F,19,Branca,1975,2017,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
175,F,19,Branca,1975,2005,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
176,F,19,Branca,1975,2010,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
177,F,19,Branca,1975,2015,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
178,F,19,Branca,1975,1997,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
179,F,19,Branca,1975,2012,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
180,F,19,Branca,1975,2003,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
181,F,19,Branca,1975,2011,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
182,F,19,Branca,1975,2004,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
183,F,19,Branca,1975,2009,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
184,F,19,Branca,1975,2018,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
185,F,19,Branca,1975,2006,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
186,F,19,Branca,1975,2002,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
187,F,19,Branca,1976,2014,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
188,F,19,Branca,1976,2015,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
189,F,19,Branca,1976,2011,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
190,F,19,Branca,1976,2017,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
191,F,19,Branca,1976,2016,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
192,F,19,Branca,1976,2009,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
193,F,19,Branca,1976,2008,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
194,F,19,Branca,1976,2012,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
195,F,19,Branca,1976,2013,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
196,F,19,Branca,1976,1992,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
197,F,19,Branca,1976,2010,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
198,F,19,Branca,1976,2007,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
199,F,19,Branca,1976,2018,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
200,F,19,Branca,1976,2005,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
201,F,19,Branca,1976,2006,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
202,F,19,Branca,1976,2004,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
203,F,19,Branca,1976,2003,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
204,F,19,Branca,1977,2014,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
205,F,19,Branca,1977,2013,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
206,F,19,Branca,1977,2011,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
207,F,19,Branca,1977,2016,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
208,F,19,Branca,1977,2015,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
209,F,19,Branca,1977,2017,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
210,F,19,Branca,1977,2010,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
211,F,19,Branca,1977,2012,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
212,F,19,Branca,1977,2009,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
213,F,19,Branca,1977,2006,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
214,F,19,Branca,1977,2004,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
215,F,19,Branca,1977,2008,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
216,F,19,Branca,1977,2003,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
217,F,19,Branca,1977,2018,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
218,F,19,Branca,1977,2007,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
219,F,19,Branca,1977,2005,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
220,F,19,Branca,1978,2015,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
221,F,19,Branca,1978,2003,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
222,F,19,Branca,1978,2013,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
223,F,19,Branca,1978,2004,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
224,F,19,Branca,1978,2014,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
225,F,19,Branca,1978,2016,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
226,F,19,Branca,1978,1978,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
227,F,19,Branca,1978,2017,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
228,F,19,Branca,1978,2011,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
229,F,19,Branca,1978,2012,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
230,F,19,Branca,1978,2009,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
231,F,19,Branca,1978,2010,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
232,F,19,Branca,1978,2006,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
233,F,19,Branca,1978,2007,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
234,F,19,Branca,1978,2000,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
235,F,19,Branca,1978,2018,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
236,F,19,Branca,1978,1979,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
237,F,19,Branca,1978,2008,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
238,F,19,Branca,1978,1999,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
239,F,19,Branca,1979,2015,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
240,F,19,Branca,1979,2014,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
241,F,19,Branca,1979,2012,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
242,F,19,Branca,1979,2017,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
243,F,19,Branca,1979,2006,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
244,F,19,Branca,1979,2016,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
245,F,19,Branca,1979,2005,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
246,F,19,Branca,1979,2013,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
247,F,19,Branca,1979,2003,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
248,F,19,Branca,1979,2009,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
249,F,19,Branca,1979,2011,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
250,F,19,Branca,1979,2008,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
251,F,19,Branca,1979,2004,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
252,F,19,Branca,1979,2001,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
253,F,19,Branca,1979,2010,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
254,F,19,Branca,1979,2002,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
255,F,19,Branca,1979,2007,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
256,F,20,Branca,1979,2017,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
257,F,20,Branca,1979,2014,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
258,F,20,Branca,1979,2018,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
259,F,20,Branca,1979,2016,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
260,F,20,Branca,1979,2015,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
261,F,20,Branca,1979,2009,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
262,F,20,Branca,1979,2011,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
263,F,20,Branca,1979,1998,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
264,F,20,Branca,1979,2013,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
265,F,20,Branca,1979,1999,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
266,F,20,Branca,1979,2012,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
267,F,20,Branca,1979,2010,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
268,F,20,Branca,1979,2008,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
269,F,20,Branca,1979,2007,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
270,F,20,Branca,1979,2002,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
271,F,20,Branca,1979,2006,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
272,F,20,Branca,1979,2004,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
273,F,20,Branca,1979,2003,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
274,F,20,Branca,1979,2000,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
275,F,20,Branca,1979,2001,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
276,F,20,Branca,1980,2015,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
277,F,20,Branca,1980,2014,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
278,F,20,Branca,1980,2016,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
279,F,20,Branca,1980,2004,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
280,F,20,Branca,1980,2017,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
281,F,20,Branca,1980,2013,Todo em escola pública,Sim,Nenhuma,Nenhuma,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
